Time,Isosbestic,Fluorescence
213.99311,212.453,212.04
214.193106,259.637,256.343
214.393099,293.773,271.857
214.593091,214.549,97.966
214.793087,262.148,227.875
214.993079,200.89,203.956
215.193072,219.116,173.038
215.393065,223.543,176.052
215.593058,214.873,195.932
215.793055,208.962,205.613
215.993048,225.834,208.786
216.193044,231.636,205.632
216.393034,233.615,205.003
216.593028,233.131,206.03
216.793027,231.759,206.72
216.993015,231.491,206.437
217.193011,231.324,206.624
217.393008,231.369,206.628
217.592999,231.016,204.279
217.792995,227.176,199.223
217.992985,222.121,190.482
218.192981,171.304,129.462
218.392977,142.962,113.848
218.592966,137.926,114.979
218.792963,139.511,113.576
218.992958,140.157,117.123
219.192953,144.652,119.667
219.392946,146.84,123.614
219.592937,155.702,138.458
219.792934,173.311,157.548
219.992923,192.087,175.295
220.192917,208.881,194.303
220.392913,225.103,201.744
220.592904,230.396,205.6
220.792901,230.694,205.315
220.992895,231.258,205.908
221.192891,231.218,205.636
221.392882,231.101,205.425
221.592874,231.385,205.426
221.79287,230.915,205.488
221.992866,230.832,205.671
222.192858,230.512,206.098
222.392849,231.792,206.643
222.592845,231.863,206.354
222.792837,231.724,206.57
222.992836,231.759,206.409
223.192829,231.884,206.461
223.392821,231.621,206.336
223.592818,231.929,206.369
223.792809,231.723,206.383
223.992803,231.706,206.502
224.192793,231.588,206.565
224.392782,231.754,206.423
224.592773,231.846,206.51
224.792768,231.494,206.519
224.992755,231.835,206.496
225.192751,231.667,206.514
225.392739,231.785,206.478
225.592732,231.697,206.416
225.792725,231.78,206.406
225.992714,232.032,206.312
226.192708,231.874,206.536
226.392697,231.481,206.53
226.592692,231.714,206.677
226.792685,231.798,206.486
226.992675,231.688,206.408
227.192667,231.596,206.335
227.392656,231.84,206.333
227.592648,231.632,206.428
227.79264,231.753,206.496
227.992631,231.839,206.461
228.19262,231.801,206.39
228.392614,231.753,206.596
228.592606,231.678,206.609
228.792597,231.978,206.449
228.992589,231.822,206.386
229.192579,231.713,206.368
229.392573,231.671,206.349
229.592565,231.679,206.373
229.792553,231.473,206.156
229.992549,231.545,206.402
230.192535,231.512,206.463
230.392527,231.66,206.268
230.592519,231.655,206.377
230.792509,231.789,206.27
230.992501,231.907,206.502
231.192496,231.853,206.319
231.392483,231.901,206.61
231.592478,232.222,206.622
231.792469,232.072,206.756
231.992465,231.943,206.594
232.192467,232.213,206.531
232.392464,231.786,206.618
232.592466,232.085,206.659
232.792461,231.973,206.67
232.992461,231.853,206.739
233.192464,231.837,206.514
233.392464,231.923,206.726
233.592456,231.887,206.705
233.792455,232.016,206.691
233.992456,232.002,206.647
234.192456,231.896,206.463
234.392453,232.012,206.652
234.592458,232.032,206.631
234.792453,231.826,206.597
234.992452,231.813,206.576
235.192451,231.784,206.656
235.39245,231.764,206.515
235.592447,232.01,206.574
235.79245,231.924,206.598
235.992445,231.866,206.809
236.19245,231.939,206.469
236.392446,231.918,206.695
236.592448,231.906,206.617
236.792445,231.839,206.555
236.99244,231.826,206.535
237.192445,231.839,206.546
237.392443,231.816,206.451
237.592442,231.504,206.423
237.792441,231.633,206.269
237.99244,231.717,206.247
238.192441,231.774,206.373
238.392435,231.839,206.59
238.592437,231.7,206.481
238.792433,231.584,206.217
238.992434,231.695,206.551
239.192437,231.697,206.48
239.392436,232.035,206.44
239.59243,231.596,206.516
239.79243,231.729,206.506
239.992426,231.808,206.502
240.192412,231.997,206.7
240.392404,231.484,206.228
240.592397,230.52,205.928
240.792385,230.832,206.198
240.992377,230.002,206.275
241.192366,230.882,206.052
241.392361,231.237,204.811
241.592347,232.449,201.175
241.792343,234.365,201.03
241.992327,231.927,203.848
242.192321,229.372,204.622
242.392308,229.518,205.16
242.592305,229.824,205.828
242.792293,230.79,204.858
242.992286,231.244,204.121
243.192278,231.977,203.519
243.392267,232.864,202.794
243.592255,232.407,204.174
243.792246,231.051,205.732
243.99224,231.067,205.469
244.192229,231.272,204.908
244.392222,231.542,204.855
244.592207,231.46,205.266
244.792201,231.143,205.404
244.992188,231.724,204.658
245.192182,231.991,204.139
245.392169,232.959,203.475
245.592164,231.935,204.761
245.792152,231.113,205.318
245.992141,231.181,205.889
246.192134,231.002,204.847
246.392121,231.039,204.996
246.592116,231.051,206.225
246.792102,229.475,206.508
246.992093,229.912,205.942
247.192087,231.501,204.109
247.392067,232.543,202.727
247.592066,233.997,202.121
247.792055,232.065,205.826
247.99205,230.247,206.784
248.192033,229.606,205.88
248.392021,231.25,205.826
248.592013,231.326,205.997
248.791999,229.969,206.285
248.991993,230.256,205.671
249.191982,231.486,204.26
249.391965,231.449,205.633
249.591954,231.05,206.112
249.791947,231.357,205.749
249.991932,231.375,205.585
250.191924,231.058,206.062
250.391908,231.393,206.186
250.591902,231.307,206.246
250.79189,231.216,205.886
250.991879,230.743,206.146
251.191863,230.246,206.216
251.391857,230.902,206.06
251.591842,231.205,205.508
251.791834,231.456,205.395
251.991823,231.028,204.713
252.191806,230.784,205.134
252.391796,230.816,206.066
252.591785,231.044,206.06
252.791773,228.898,206.435
252.991766,229.125,206.351
253.191752,230.571,204.914
253.391742,232.02,202.53
253.591729,234.984,201.336
253.791717,233.357,204.12
253.991703,231.523,206.225
254.191693,231.312,205.749
254.391682,231.557,205.375
254.591671,231.647,205.862
254.791663,231.531,205.981
254.991646,231.227,206.204
255.191636,231.538,205.572
255.391623,231.287,205.656
255.591614,231.581,206.014
255.791603,231.379,206.479
255.991596,231.517,206.271
256.191593,231.438,206.24
256.39159,231.212,206.323
256.591586,231.28,206.396
256.791583,231.353,206.359
256.991583,231.145,206.561
257.191575,231.082,206.311
257.391575,231.252,206.409
257.591567,231.427,206.597
257.791566,231.532,206.689
257.991565,231.481,206.661
258.191556,231.626,206.904
258.391558,231.633,206.597
258.591554,231.783,206.802
258.791546,231.457,206.636
258.991547,231.742,206.708
259.19154,231.793,206.489
259.391538,231.711,206.551
259.591534,231.695,206.619
259.791531,231.568,206.415
259.991529,231.375,206.472
260.191522,231.574,206.44
260.39152,231.578,206.443
260.591515,231.494,206.586
260.791514,231.482,206.464
260.991507,231.618,206.43
261.191503,231.639,206.666
261.391501,231.505,206.385
261.591495,231.412,206.306
261.791497,231.355,206.208
261.991493,231.289,203.414
262.19149,231.068,206.286
262.391486,231.397,206.202
262.591477,231.497,206.288
262.79148,231.344,206.233
262.991476,231.464,206.268
263.191471,231.184,206.319
263.391464,231.238,206.226
263.591463,231.436,206.468
263.791457,231.321,206.232
263.991455,231.261,206.2
264.191451,231.283,206.251
264.391442,231.472,206.382
264.591436,231.324,206.191
264.791429,231.4,206.357
264.991426,231.285,206.352
265.191422,231.4,206.505
265.391414,231.435,206.16
265.591409,231.523,206.268
265.791402,231.364,206.218
265.991397,231.197,206.281
266.191391,231.301,206.31
266.391384,231.324,206.381
266.591378,231.558,206.224
266.791372,231.248,206.323
266.99137,231.374,206.447
267.191363,231.469,206.247
267.391356,231.312,206.536
267.591356,231.565,206.32
267.791345,231.249,206.325
267.991343,231.333,206.439
268.191339,231.343,206.324
268.391333,231.689,206.33
268.591324,231.605,206.475
268.791318,231.578,206.27
268.991314,231.507,206.36
269.191305,231.565,206.461
269.3913,231.493,206.591
269.591297,231.689,206.616
269.791291,231.517,206.554
269.991287,231.395,206.381
270.191282,231.47,206.294
270.391274,231.317,206.372
270.591267,231.458,206.32
270.791265,231.158,206.349
270.991257,231.361,206.227
271.191251,231.511,206.383
271.391248,231.303,206.396
271.591241,231.481,206.529
271.791234,231.384,206.483
271.991233,231.426,206.218
272.191227,231.313,206.255
272.391226,231.479,206.151
272.591225,231.41,206.32
272.791218,231.511,206.393
272.991214,231.233,206.198
273.19121,231.448,206.203
273.39121,231.252,206.444
273.591206,231.301,206.32
273.791204,231.405,206.326
273.9912,231.528,206.432
274.191197,231.451,206.617
274.391192,231.562,206.654
274.591191,231.649,206.399
274.791184,231.369,206.424
274.991181,231.353,206.416
275.191176,231.353,206.325
275.391175,231.485,206.326
275.59117,231.408,206.329
275.791169,231.447,206.469
275.99117,231.432,206.583
276.191162,231.448,206.487
276.39116,231.49,206.325
276.591154,231.472,206.508
276.791156,231.456,206.373
276.991152,231.522,206.29
277.191145,231.634,206.476
277.391144,231.414,206.432
277.591139,231.59,206.584
277.791138,231.494,206.545
277.99113,231.719,206.483
278.191134,231.647,206.75
278.391131,231.423,206.501
278.591122,231.601,206.696
278.791119,231.361,206.397
278.99112,231.594,206.367
279.191114,231.528,206.437
279.391108,231.575,206.403
279.591109,231.579,206.531
279.791106,231.343,206.615
279.991098,231.34,206.294
280.191088,231.439,206.368
280.391085,231.285,206.438
280.591074,231.461,206.437
280.791067,231.608,206.377
280.991062,231.571,206.519
281.191053,231.523,206.56
281.391046,231.33,206.482
281.591041,231.422,206.392
281.791034,231.662,206.417
281.99103,231.511,206.438
282.19102,231.53,206.592
282.391016,231.553,206.367
282.591007,231.584,206.375
282.791,231.285,206.275
282.990991,231.575,206.38
283.190983,231.476,206.313
283.390974,231.339,206.505
283.590969,231.413,206.473
283.790963,231.636,206.324
283.990957,231.524,206.404
284.19095,231.384,206.43
284.390938,231.364,206.524
284.590937,231.519,206.482
284.790929,231.713,206.289
284.990923,231.351,206.325
285.190914,231.632,206.542
285.390905,231.312,206.419
285.590899,231.764,206.53
285.790892,231.687,206.607
285.990882,231.682,206.314
286.190876,231.472,206.537
286.390873,231.44,206.523
286.590866,231.439,206.488
286.790857,231.444,206.4
286.990851,231.307,206.326
287.190843,231.494,206.587
287.390833,231.553,206.306
287.590827,231.509,206.315
287.790818,231.659,206.586
287.990815,231.418,206.42
288.190809,231.175,206.221
288.3908,231.448,206.314
288.590795,231.274,206.396
288.79079,231.236,206.436
288.990784,231.681,206.421
289.190775,231.681,206.341
289.390771,231.439,206.434
289.590766,231.42,206.431
289.790762,231.51,206.383
289.990752,231.617,206.256
290.190745,231.464,206.42
290.39074,231.244,206.61
290.590736,231.449,206.387
290.790734,231.509,206.218
290.990726,231.625,206.28
291.190718,231.302,206.229
291.390711,231.303,206.348
291.590705,231.354,206.16
291.790697,231.323,206.14
291.990694,231.58,206.377
292.190685,231.629,206.344
292.390679,231.369,206.489
292.590678,231.497,206.377
292.790667,231.306,206.558
292.990665,231.367,206.634
293.190661,231.479,206.474
293.39065,231.461,206.426
293.590643,231.508,206.566
293.790639,231.393,206.341
293.990632,231.257,206.514
294.190625,231.448,206.613
294.390623,231.37,206.212
294.590617,231.515,206.47
294.790608,231.402,206.376
294.990604,231.216,206.477
295.190598,231.459,206.561
295.390594,231.436,206.507
295.590584,231.837,206.473
295.790581,231.728,206.466
295.990576,231.483,206.45
296.190571,231.423,206.498
296.39056,231.609,206.402
296.590554,231.372,206.48
296.790547,231.474,206.418
296.990543,231.353,206.373
297.190537,231.331,206.341
297.390533,231.723,206.512
297.590524,231.404,206.328
297.790521,231.399,206.231
297.990515,231.459,206.283
298.19051,231.492,206.424
298.390504,231.359,206.302
298.590499,231.527,206.517
298.790493,231.52,206.485
298.990486,231.44,206.376
299.190479,231.371,206.342
299.390469,231.556,206.417
299.590467,231.367,206.492
299.790458,231.29,206.324
299.990454,231.527,206.486
300.190446,231.638,206.362
300.390442,231.593,206.326
300.590434,231.562,206.386
300.790432,231.589,206.338
300.990422,231.625,206.436
301.190422,231.426,206.243
301.390416,231.556,206.339
301.590405,231.321,206.413
301.7904,231.438,206.453
301.990399,231.465,206.365
302.190388,231.368,206.6
302.390383,231.431,206.392
302.590379,231.337,206.389
302.790369,231.481,206.497
302.990363,231.445,206.486
303.190359,231.335,206.584
303.390357,231.582,206.261
303.59035,231.299,206.343
303.790345,231.459,206.43
303.990329,231.388,206.322
304.190318,231.62,206.46
304.39031,231.747,206.216
304.590298,231.368,206.612
304.790288,231.43,206.552
304.990276,231.502,206.373
305.190267,231.329,206.394
305.390255,231.496,206.274
305.590242,231.365,206.473
305.790235,231.376,206.209
305.990217,231.307,206.28
306.190206,231.278,206.362
306.390201,231.372,206.274
306.59019,231.42,206.406
306.790177,231.367,206.39
306.990166,231.364,206.511
307.190154,231.416,206.217
307.390146,231.472,206.455
307.590131,231.292,206.395
307.790117,231.384,206.466
307.990112,231.466,206.318
308.190097,231.283,206.054
308.390084,231.385,206.473
308.590077,231.481,206.62
308.790062,231.196,206.348
308.990056,231.499,206.27
309.190042,231.457,206.432
309.390029,231.154,206.486
309.590018,231.414,206.451
309.790011,231.575,206.284
309.989997,231.539,206.365
310.189986,231.375,206.554
310.389978,231.393,206.42
310.589962,231.341,206.49
310.789954,231.618,206.259
310.989943,231.35,206.543
311.189934,231.38,206.328
311.389919,231.475,206.213
311.58991,231.211,206.429
311.789894,231.36,206.441
311.989891,231.396,206.429
312.189888,231.487,206.466
312.389884,231.468,206.726
312.589884,231.409,206.347
312.789876,231.21,206.341
312.989876,231.39,206.541
313.189874,231.362,206.499
313.389866,231.678,206.331
313.589863,231.591,206.393
313.789862,231.224,206.367
313.989858,231.573,206.434
314.189851,231.4,206.329
314.389851,231.343,206.379
314.589843,231.521,206.454
314.78984,231.503,206.48
314.989838,231.336,206.394
315.189833,231.5,206.366
315.389835,231.445,206.443
315.58983,231.595,206.333
315.789825,231.465,206.18
315.989819,231.378,206.388
316.189818,231.337,206.329
316.389815,231.368,206.519
316.589813,231.303,206.376
316.78981,231.552,206.363
316.989805,231.3,206.503
317.189801,231.597,206.499
317.389795,231.34,206.388
317.589794,231.374,206.411
317.789789,231.52,206.34
317.98979,231.408,206.271
318.189781,231.388,206.49
318.389782,231.425,206.443
318.589774,231.614,206.498
318.789774,231.383,206.478
318.989769,231.196,206.541
319.189765,231.482,206.576
319.38976,231.542,206.476
319.589761,231.45,206.385
319.789754,231.362,206.369
319.989751,231.603,206.469
320.189751,231.307,206.219
320.389743,231.42,206.491
320.589745,231.499,206.541
320.789741,231.139,206.308
320.98974,231.276,206.451
321.189738,231.294,206.573
321.389733,231.351,206.487
321.589728,231.514,206.556
321.789729,231.24,206.292
321.989727,231.613,206.506
322.189724,231.408,206.487
322.389719,231.544,206.436
322.589714,231.512,206.387
322.789715,231.499,206.474
322.989712,231.759,206.517
323.189711,231.511,206.35
323.389704,231.435,206.427
323.589704,231.652,206.306
323.789704,231.509,206.563
323.989697,231.388,206.357
324.1897,231.25,206.475
324.389691,231.476,206.597
324.589689,231.617,206.486
324.789689,231.364,206.541
324.989687,231.42,206.554
325.189681,231.465,206.402
325.38968,231.643,206.121
325.589677,231.583,206.358
325.789675,231.382,206.717
325.989673,231.44,206.487
326.189674,231.349,206.361
326.389666,231.45,206.396
326.589665,231.572,206.61
326.789667,231.144,206.588
326.989664,231.483,206.449
327.189658,231.732,206.542
327.389658,231.515,206.493
327.589656,231.461,206.379
327.789651,231.217,206.456
327.989638,231.388,206.429
328.189626,231.34,206.336
328.389614,231.357,206.337
328.589603,231.493,206.607
328.789588,231.244,206.283
328.989573,231.624,206.558
329.189565,231.327,206.484
329.38955,231.406,206.42
329.589542,231.466,206.445
329.789524,231.291,206.41
329.989512,231.286,206.34
330.189503,231.265,206.126
330.389486,231.319,206.492
330.589473,231.223,206.312
330.789462,231.151,206.461
330.989448,231.298,206.207
331.18944,231.456,206.348
331.389425,231.229,206.26
331.58941,231.539,206.438
331.789403,231.392,206.187
331.98939,231.325,206.436
332.189375,231.251,206.47
332.389361,231.223,206.267
332.589352,231.151,206.651
332.789337,231.26,206.211
332.989324,231.347,206.389
333.189309,231.117,206.267
333.389298,231.423,206.265
333.589283,231.465,206.135
333.789275,231.355,206.192
333.989261,231.517,206.235
334.189245,231.443,206.558
334.389238,231.172,206.364
334.589223,231.286,206.29
334.789213,231.418,206.403
334.989201,231.583,206.467
335.189188,231.364,206.306
335.389174,231.317,206.164
335.589161,230.953,205.371
335.789143,206.522,128.734
335.989143,110.984,83.46
336.189139,108.131,82.943
336.389141,108.055,83.6
336.58914,108.428,83.647
336.789133,110.313,86.087
336.989131,109.411,172.721
337.189128,166.515,238.148
337.389127,129.293,103.274
337.589122,174.35,146.749
337.789123,145.536,291.152
337.989124,132.892,112.025
338.189121,178.954,124.415
338.389117,123.536,111.95
338.589112,132.775,118.224
338.789111,122.859,104.471
338.989107,123.399,100.547
339.189106,115.993,99.019
339.389108,115.905,132.094
339.589101,189.371,169.913
339.7891,146.704,109.173
339.989102,107.143,87.096
340.189093,108.508,87.912
340.389094,110.052,90.16
340.589089,111.218,90.059
340.789088,107.022,83.306
340.989088,110.824,89.024
341.189087,110.005,88.097
341.389081,109.399,85.996
341.589084,105.211,85.173
341.789078,111.692,90.852
